md,rpm,wob,rop
2729.0,20.079999999999956,56.0,103.73333333333332
2730.0,19.963636363636486,53.27272727272853,251.5151515151533
2731.0,19.9393939393942,50.72727272727715,293.4545454547646
2732.0,19.850505050505145,49.51515151515198,106.66666666682022
2733.0,19.822222222222397,50.93333333333463,53.466666666688106
2734.0,19.927272727272886,52.484848484849365,59.87878787881387
2735.0,19.81414141414153,53.42424242424276,154.78787878789709
2736.0,19.91111111111111,39.466666666668075,305.7333333334139
2737.0,20.0,23.333333333333336,197.8181818181818
2738.0,19.967676767676846,22.666666666666963,264.6060606060328
2739.0,19.93939393939418,29.48484848484878,304.9696969697011
2740.0,19.937777777778024,31.644444444447224,401.6000000000832
2741.0,19.967676767676924,34.838383838385,385.57575757578
2742.0,19.935353535353695,41.06060606060725,338.06060606066035
2743.0,19.813333333333368,38.133333333335614,281.73333333336257
2744.0,19.927272727272726,31.2727272727272,338.5454545454545
2745.0,19.987878787878795,35.51515151515151,300.0
2746.0,19.971717171717206,34.94545454545542,310.7878787878469
2747.0,19.94666666666684,32.09333333333369,369.33333333332166
2748.0,19.935353535353798,33.78787878788236,354.4242424242744
2749.0,19.854545454545622,41.515151515153654,288.7272727274039
2750.0,19.83111111111124,49.733333333341776,251.33333333337492
2751.0,19.96767676767689,26.181818181824976,258.6666666666874
2752.0,19.979797979798015,24.272727272727977,286.7878787878971
2753.0,19.987878787878785,29.212121212121215,303.6363636363636
2754.0,19.99111111111111,26.800000000000217,268.26666666666665
2755.0,19.959595959596076,30.666666666666966,272.2424242424113
2756.0,19.94747474747493,32.18181818182064,267.75757575759997
2757.0,19.946666666666893,30.866666666668834,278.40000000002726
2758.0,19.959595959596076,29.878787878789947,274.1818181818217
2759.0,19.870707070707308,37.18181818182062,258.4242424242808
2760.0,19.911111111111165,41.624242424244066,130.18181818188316
2761.0,19.822222222222223,55.61333333333282,155.73333333333335
2762.0,19.854545454545494,38.18181818181966,239.63636363636485
2763.0,19.95959595959604,24.787878787880263,219.1515151515175
2764.0,19.943434343434514,27.684848484851898,220.48484848487743
2765.0,19.937777777778052,26.346666666668433,244.5333333333645
2766.0,19.919191919192105,30.303030303031484,312.9696969697519
2767.0,19.82222222222238,35.57575757575964,337.57575757578945
2768.0,19.79555555555561,30.000000000002842,290.66666666668095
2769.0,19.935353535353535,26.393939393939025,283.8787878787879
2770.0,19.991919191919152,30.666666666666075,194.90909090909034
2771.0,19.814141414141492,55.8787878787909,132.6060606060665
2772.0,19.706666666666884,55.96666666666833,92.2666666667154
2773.0,19.76565656565679,45.363636363643565,142.54545454546164
2774.0,19.797979797980073,33.39393939394767,215.1515151515199
2775.0,19.95555555555564,26.933333333334957,240.4000000000026
2776.0,19.96565656565673,30.060606060607242,252.72727272727744
2777.0,19.9818181818182,30.545454545454643,263.75757575757694
2778.0,19.99999999999996,30.30303030302971,243.63636363635595
2779.0,19.982222222222312,38.33333333333431,172.80000000005845
2780.0,19.91111111111123,37.92424242424366,171.03030303034438
2781.0,19.74949494949521,37.74242424242725,183.3939393939453
2782.0,19.680000000000263,44.33333333333528,255.33333333334113
2783.0,19.70101010101026,49.575757575759646,227.27272727273203
2784.0,19.70101010101026,43.0303030303051,181.93939393939866
2785.0,19.709090909091003,43.39393939393939,146.7878787879107
2786.0,19.733333333333334,41.46666666666667,175.33333333333331
2787.0,19.725252525252525,43.696969696969695,213.57575757577763
2788.0,19.684848484848644,43.0303030303051,171.6363636363802
2789.0,19.680000000000174,44.733333333335196,187.73333333335216
2790.0,19.68484848484872,45.878787878795265,235.2727272727485
2791.0,19.68484848484872,48.66666666666844,240.96969696975486
2792.0,19.709090909091028,46.969696969699925,184.00000000002186
2793.0,19.697777777777922,40.83333333333459,181.2000000000026
2794.0,19.725252525252564,44.54545454545455,201.21212121212594
2795.0,19.741414141414104,47.515151515151224,250.78787878787818
2796.0,19.768888888889105,48.26666666666764,223.86666666667642
2797.0,19.694949494949558,51.333333333333506,239.7575757575929
2798.0,19.686868686868827,53.45454545454693,266.90909090929114
2799.0,19.68484848484872,53.818181818184776,118.66666666667493
2800.0,19.804444444444535,48.333333333335936,120.01904761904905
2801.0,19.773737373737507,40.787878787879976,111.74025974026081
2802.0,19.781818181818224,42.6060606060609,120.84848484848544
2803.0,19.768888888888846,44.93333333333301,164.66666666666603
2804.0,19.71717171717176,44.96969696969727,177.93939393939456
2805.0,19.67676767676781,47.212121212122035,195.878787878808
2806.0,19.68484848484872,47.6363636363654,172.00000000004255
2807.0,19.688888888889107,47.66666666666829,164.53333333336258
2808.0,19.69292929292949,48.84848484848632,133.81818181818713
2809.0,19.71717171717177,53.696969696970285,153.21212121212298
2810.0,19.7066666666668,50.20000000000195,166.40000000000327
2811.0,19.797979797979796,49.21212121212122,134.06060606060603
2812.0,19.749494949494952,47.03030303030273,128.12121212121153
2813.0,19.676767676767824,51.03030303030229,123.75757575758344
2814.0,19.671111111111415,56.466666666669916,194.00000000012733
2815.0,19.68484848484872,56.666666666668725,194.78787878791718
2816.0,19.68484848484872,54.16161616161958,217.81818181819423
2817.0,19.71111111111116,54.22222222222454,181.20000000004222
2818.0,19.709090909091028,48.00000000000236,152.96969696970052
2819.0,19.725252525252564,52.6060606060609,200.00000000000063
2820.0,19.733333333333295,51.57575757575728,161.33333333333215
2821.0,19.68888888888908,49.76666666666918,134.2666666666972
2822.0,19.676767676767874,46.90909090909283,104.000000000013
2823.0,19.68484848484872,51.878787878789154,129.69696969701693
2824.0,19.69777777777795,52.000000000002274,176.66666666672512
2825.0,19.70101010101022,51.66666666666757,197.09090909093035
2826.0,19.725252525252564,51.272727272727565,181.57575757575876
2827.0,19.717171717171798,53.33333333333363,108.36363636367535
2828.0,19.733333333333334,57.515555555555544,134.4
2829.0,19.70909090909095,58.50101010101018,183.75757575757578
2830.0,19.70101010101034,46.666666666682026,127.75757575765019
2831.0,19.768888888889148,31.133333333341454,124.66666666670956
2832.0,19.78181818181838,36.60606060606208,166.18181818185244
2833.0,19.78989898989912,39.696969696970285,197.81818181819543
2834.0,19.806060606060683,39.75757575757635,203.75757575757697
2835.0,19.804444444444535,37.80000000000195,198.6666666666927
2836.0,19.822222222222223,36.0,186.66666666666669
2837.0,19.814803775459513,36.323232323232205,242.69696969694203
2838.0,19.785792349726776,36.77777777777895,182.5833333333306
2839.0,19.7551912568306,38.36363636363777,123.74242424242861
2840.0,19.72313296903461,46.66666666666719,75.03030303047196
2841.0,19.691074681238618,51.33333333333794,87.9191919192163
2842.0,19.660473588342445,41.00000000000585,123.9555555555543
2843.0,19.773737373737415,48.36363636363665,146.06060606060666
2844.0,19.806060606060683,42.66666666666874,207.87878787882747
2845.0,19.813333333333333,40.36666666666671,205.06666666666666
2846.0,19.789898989899072,38.60606060606179,164.9696969696946
2847.0,19.757575757576035,35.57575757576023,173.33333333334042
2848.0,19.717171717172075,36.303030303032074,186.30303030304623
2849.0,19.68888888888905,36.80000000000122,167.2000000000903
2850.0,19.789898989899147,35.939393939395124,139.39393939397013
2851.0,19.78989898989903,35.93939393939423,158.06060606061317
2852.0,19.72444444444449,39.48333333333409,144.8000000000013
2853.0,19.725252525252525,48.56060606060586,88.12121212121212
2854.0,19.733333333333295,42.272727272726236,92.363636363634
2855.0,19.725252525252923,36.787878787882626,92.48484848485792
2856.0,19.74222222222244,35.900000000004056,138.93333333336062
2857.0,19.705050505050806,35.90909090909153,192.72727272729045
2858.0,19.70101010101026,41.727272727273835,229.6969696969744
2859.0,19.7066666666668,46.466666666667315,192.53333333336647
2860.0,19.733333333333334,52.80303030303069,132.36363636363637
2861.0,19.717171717171745,51.954545454544885,169.69696969700868
2862.0,19.725252525252486,43.63636363636275,180.24242424242308
2863.0,19.688888888889018,42.333333333334636,245.46666666667056
2864.0,19.668686868687185,45.87878787879201,234.78787878793193
2865.0,19.684848484848672,47.63636363636422,199.1515151515571
2866.0,19.69777777777795,46.933333333336584,208.26666666667512
2867.0,19.70101010101026,44.06060606060783,210.06060606061374
2868.0,19.725252525252564,43.81818181818211,213.6969696969756
2869.0,19.717171717171745,43.51515151515218,193.21212121212238
2870.0,19.733333333333334,44.5000000000002,129.33333333333331
2871.0,19.70101010101014,50.090909090908944,107.5151515151521
2872.0,19.660606060606415,42.3030303030371,159.7575757576106
2873.0,19.68000000000023,40.666666666669485,168.4000000000104
2874.0,19.684848484848697,45.939393939395615,161.69696969698805
2875.0,19.709090909091028,47.15151515151781,132.12121212122273
2876.0,19.717171717171798,39.757575757577825,178.06060606060782
2877.0,19.72666666666666,44.6,160.53333333333333
2878.0,19.727272727272723,44.24242424242424,160.72727272727272
2879.0,19.70101010101014,38.24242424242572,201.3333333333611
2880.0,19.697777777778036,45.66666666666862,164.66666666667317
2881.0,19.838383838384114,53.70909090909588,194.7878787878841
2882.0,19.951515151515387,51.26060606060771,240.24242424243604
2883.0,19.830303030303227,47.39393939394176,229.6969696969744
2884.0,19.795555555555687,49.400000000000325,241.60000000000392
2885.0,19.819528619528615,51.181818181818066,245.33333333333337
2886.0,19.800673400673393,50.07878787878763,263.27272727272725
2887.0,19.804444444444428,53.81333333333381,316.53333333335996
2888.0,19.785858585858612,55.87878787878906,296.12121212122514
2889.0,19.75488215488248,52.78787878788196,306.9090909091092
2890.0,19.77643097643118,60.54545454545467,347.27272727273316
2891.0,19.71111111111127,63.86666666666805,318.0000000001397
2892.0,19.709090909091028,62.19696969697116,104.24242424242779
2893.0,19.762962962963044,59.069696969697674,149.57575757575992
2894.0,19.76835016835025,58.70303030303055,219.5151515151527
2895.0,19.80444444444449,48.06666666666731,263.7333333333346
2896.0,19.785858585858602,43.2121212121221,323.0303030304028
2897.0,19.76767676767699,47.13131313131437,254.90909090916296
2898.0,19.766666666666858,47.555555555558186,274.9333333333769
2899.0,19.78181818181838,43.87878787878994,262.78787878788467
2900.0,19.789898989899147,47.06060606060842,273.93939393939866
2901.0,19.795286195286323,43.515151515152986,262.0606060606096
2902.0,19.8162962962963,44.4,228.8
2903.0,19.822222222222223,45.81818181818182,237.8181818181818
2904.0,19.789898989899072,42.84848484848544,203.51515151515275
2905.0,19.777777777777906,43.41333333333432,210.53333333334112
2906.0,19.765656565656816,45.86666666666807,192.72727272733297
2907.0,19.789898989899147,46.6060606060609,236.4848484848656
2908.0,19.789898989899147,47.57575757575876,241.45454545454902
2909.0,19.80000000000006,51.00000000000033,289.6000000000026
2910.0,19.767676767676832,51.63636363636375,335.03030303030414
2911.0,19.787878787878807,54.39393939393933,268.48484848484844
2912.0,19.728888888888992,57.26666666666699,294.4000000000221
2913.0,19.69292929292949,53.69696969697331,224.72727272730287
2914.0,19.773737373737585,50.45454545454672,184.96969696973892
2915.0,19.72525252525276,51.939393939395124,215.39393939399727
2916.0,19.69333333333347,55.26666666666764,250.40000000005975
2917.0,19.802020202020255,57.06060606060647,186.9090909092616
2918.0,19.802020202020255,51.939393939395906,165.09090909091145
2919.0,19.822222222222223,48.06666666666666,168.66666666666669
2920.0,19.806060606060683,50.909090909092676,138.78787878788057
2921.0,19.765656565656766,42.87878787879004,96.72727272728868
2922.0,19.781818181818313,48.36363636363685,105.57575757579184
2923.0,19.760000000000304,53.33333333333528,154.00000000003573
2924.0,19.789898989899147,50.66666666666992,142.7878787879048
2925.0,19.789898989899147,50.24242424242543,129.6969696969744
2926.0,19.804444444444503,47.033333333335165,124.4000000000065
2927.0,19.822222222222262,43.21212121212239,133.3333333333345
2928.0,19.943434343434422,45.39393939393998,133.57575757575876
2929.0,19.83030303030315,54.545454545454845,136.8484848484878
2930.0,19.848888888888975,58.10000000000198,70.9333333334256
2931.0,19.943434343434618,49.30303030303555,105.33333333340538
2932.0,19.959595959596157,42.48484848485173,132.121212121231
2933.0,19.973333333333464,41.20000000000066,117.20000000001104
2934.0,19.98383838383842,41.21212121212188,96.9696969697076
2935.0,19.991919191919234,40.6818181818182,87.27272727273613
2936.0,19.99999999999996,42.34848484848424,144.36363636362336
2937.0,19.964444444444574,39.800000000001305,167.6000000000039
2938.0,19.93939393939414,42.00000000000089,179.0303030303113
2939.0,19.951515151515387,44.121212121213894,177.9393939394235
2940.0,19.946666666666925,42.06666666666959,128.53333333340544
2941.0,19.975757575757694,41.939393939394826,161.57575757578297
2942.0,19.935353535353656,43.272727272727565,200.0000000000071
2943.0,19.91111111111123,45.81818181818241,199.1515151515199
2944.0,20.0,43.93333333333333,194.93333333333334
2945.0,19.95959595959612,42.484848484849074,181.2121212121277
2946.0,19.85858585858601,42.96969696969786,160.84848484850846
2947.0,19.893333333333636,49.773333333332204,105.06666666673293
2948.0,19.781818181818537,55.11515151515343,154.78787878793077
2949.0,19.90303030303054,49.48484848485211,196.3636363636517
2950.0,19.8303030303031,47.78787878787934,211.5151515151592
2951.0,19.804444444444535,47.866666666667314,207.33333333334048
2952.0,19.814141414141456,50.484848484848776,219.51515151515804
2953.0,19.822222222222184,48.36363636363578,229.09090909090438
2954.0,19.77777777777792,47.33333333333398,218.40000000000714
2955.0,19.757575757576035,47.81818181818358,215.03030303030718
2956.0,19.78181818181838,50.66666666666785,208.36363636367358
2957.0,19.773737373737614,48.181818181822614,156.84848484854862
2958.0,19.80000000000004,52.6333333333337,218.4000000000273
2959.0,19.806060606060683,54.020202020202845,236.84848484848723
2960.0,19.814141414141456,56.88888888888876,140.60606060611553
2961.0,19.75999999999999,57.86666666666635,205.33333333333266
2962.0,19.70505050505058,57.787878787879045,255.51515151525606
2963.0,19.757575757575992,60.96969696969814,183.03030303032133
2964.0,19.78181818181838,72.36363636363784,169.81818181819662
2965.0,19.768888888889148,65.53333333334373,179.60000000003444
2966.0,19.781818181818313,68.06060606060754,247.7575757575805
2967.0,19.797979797979917,63.87878787879054,263.27272727273083
2968.0,19.777777777777906,62.533333333333665,180.26666666673034
2969.0,19.78989898989899,64.8787878787877,184.0
2970.0,19.806060606060594,59.6969696969695,130.6666666666655
2971.0,19.765656565656766,56.545454545456025,137.33333333336643
2972.0,19.760000000000304,53.10000000000512,109.73333333337621
2973.0,19.78181818181838,52.33333333333433,112.24242424243015
2974.0,19.76565656565679,52.545454545457574,137.81818181819656
2975.0,19.804444444444535,58.616666666667,142.0000000000026
2976.0,19.797979797979917,58.19696969697097,148.60606060606415
2977.0,19.814141414141456,53.75757575757605,141.6969696969756
2978.0,19.810101010100997,53.39393939393919,148.84848484848365
2979.0,19.804444444444705,58.33333333333528,136.26666666670044
2980.0,19.991919191919468,57.03030303030598,142.5454545454628
2981.0,20.16161616161636,56.727272727274496,153.45454545455135
2982.0,20.128888888889044,48.50000000000735,168.2666666666725
2983.0,20.16969696969709,40.787878787879976,203.63636363636545
2984.0,20.185858585858664,40.515151515152105,163.63636363636542
2985.0,20.210101010101088,39.39393939394087,127.39393939394176
2986.0,20.17333333333327,36.633333333333454,119.86666666666538
2987.0,20.15353535353547,54.36363636363814,89.93939393939867
2988.0,20.11313131313163,47.393939393953865,86.06060606061432
2989.0,20.26666666666697,34.26666666667219,100.80000000003119
2990.0,20.41616161616171,37.39393939393969,78.90909090913168
2991.0,20.41212121212141,37.45454545454687,70.54545454545986
2992.0,20.29898989899002,40.54545454545543,119.63636363636542
2993.0,20.257777777777868,46.66666666666809,194.0000000000026
2994.0,20.905050505050504,43.03030303030286,101.45454545454545
2995.0,20.121212121211883,48.18181818181617,87.63636363636422
2996.0,17.822222222226465,70.13333333333625,103.33333333337362
2997.0,12.510245310248308,84.48484848485144,74.18181818190027
2998.0,12.257431457431606,88.30303030303513,58.545454545465766
2999.0,12.26666666666701,79.24242424242738,148.12121212132845
3000.0,12.320000000000173,86.5333333333356,326.00000000000193
3001.0,12.339393939393954,78.29090909091079,167.63636363636599
3002.0,12.412121212121212,63.83030303030644,194.18181818181935
3003.0,12.444444444444445,53.93333333333334,183.86666666666667
3004.0,12.468686868687028,55.818181818185955,163.7575757576124
3005.0,12.492929292929649,70.54545454546282,91.75757575767558
3006.0,12.573737373737584,64.0484848484888,83.63636363638845
3007.0,12.58666666666684,62.74666666666934,117.6000000000143
3008.0,12.630303030303189,51.090909090912696,94.30303030305039
3009.0,12.783838383838424,56.63636363636276,109.33333333333452
3010.0,12.829629629629547,64.1333333333335,175.6000000000013
3011.0,17.233670033669977,59.2727272727275,103.39393939393939
3012.0,18.343434343434303,55.757575757576795,114.424242424243
3013.0,18.092929292929846,82.9090909090974,76.12121212127414
3014.0,18.130370370370812,70.30000000001587,108.40000000007406
3015.0,18.184511784512026,54.454545454546675,116.4848484848851
3016.0,18.7636363636366,49.818181818185955,57.454545454551365
3017.0,19.893333333333466,45.03333333333378,94.13333333333594
3018.0,19.997979797979806,42.28282828282835,121.93939393939513
3019.0,20.054545454545462,45.03948576675855,120.60606060606061
3020.0,20.072727272727274,50.13223140495767,151.63636363632287
3021.0,20.00888888888924,48.70000000000138,196.0000000000104
3022.0,19.940740740741056,50.67878787878996,201.33333333334105
3023.0,19.95420875420894,53.07878787878899,196.12121212122747
3024.0,19.967676767676924,53.393939393940876,177.33333333336995
3025.0,19.991111111111287,53.666666666670245,139.73333333335478
3026.0,20.064646464646504,45.60606060606249,145.69696969697088
3027.0,19.983838383838435,52.871212121212146,129.8181818181824
3028.0,20.06222222222231,53.60833333333411,145.06666666666928
3029.0,19.967676767676924,48.51515151515369,97.57575757579065
3030.0,19.88282828282865,48.51515151515266,104.72727272733474
3031.0,19.733333333333572,59.363636363635,205.9393939395286
3032.0,19.7066666666668,65.33333333333464,361.8666666667096
3033.0,19.612121212121448,69.81818181818329,393.45454545459035
3034.0,19.563636363636412,73.85281385281458,303.636363636415
3035.0,19.546666666666663,85.36190476190563,247.86666666666665
3036.0,19.604040404040404,84.48484848484848,275.75757575757575
3037.0,19.612121212121252,84.54545454545367,178.5454545454693
3038.0,17.26868686869297,94.84848484849755,120.36363636367179
3039.0,12.688888888890387,77.7333333333447,113.73333333335738
3040.0,12.347474747474983,69.27272727272992,89.81818181822611
3041.0,12.379797979798019,68.3030303030303,146.90909090918896
3042.0,12.311111111111327,52.26666666667317,252.00000000001302
3043.0,12.331313131313122,52.6666666666666,240.24242424242428
3044.0,12.355555555555554,46.42424242424243,224.4848484848485
3045.0,12.31111111111121,58.72727272727273,162.78787878794435
3046.0,12.311111111111414,65.4000000000013,92.8000000000052
3047.0,12.242424242424715,76.51515151515117,122.9090909091098
3048.0,12.266666666667101,78.90909090909594,114.78787878790713
3049.0,13.128888888888497,81.70000000000017,151.20000000006758
3050.0,18.787878787879574,78.54545454545926,229.5757575757617
3051.0,19.78989898989899,60.757575757575204,242.4242424242501
3052.0,19.733333333333334,41.75757575757576,247.030303030303
3053.0,19.77333333333346,43.20000000000162,266.0000000000039
3054.0,19.70101010101026,42.121212121214484,338.18181818182296
3055.0,19.6686868686871,53.818181818184705,299.2727272728005
3056.0,19.682222222222453,62.733333333343396,254.1333333333717
3057.0,19.694949494949636,44.666666666676115,343.87878787884165
3058.0,19.70101010101026,46.21212121212195,393.69696969699396
3059.0,19.74545454545462,53.333333333334124,410.3030303030392
3060.0,19.79555555555556,52.666666666666664,418.6666666666667
3061.0,19.725252525252564,60.787878787879386,402.3030303030427
3062.0,19.69292929292931,61.42424242424586,338.666666666669
3063.0,19.65333333333361,64.30000000000621,240.53333333334245
3064.0,19.630458430458578,58.33333333333791,319.03030303035445
3065.0,19.678632478632505,62.48484848485084,328.4848484848715
3066.0,19.652525252525372,65.6363636363666,360.8484848485197
3067.0,19.760000000000144,51.833333333339624,333.7333333333405
3068.0,19.733333333333334,39.939393939393945,379.87878787878793
3069.0,19.66868686868687,46.66666666666637,458.4242424242879
3070.0,19.67111111111124,52.86666666666732,345.6000000000377
3071.0,19.692929292929477,47.454545454547876,317.3333333333493
3072.0,19.737373737374067,52.12121212121507,322.18181818189146
3073.0,19.55555555555573,50.84848484849578,250.54545454552306
3074.0,19.662222222222354,37.733333333338855,322.66666666666924
3075.0,19.78989898989912,59.93939393939542,426.1818181818217
3076.0,19.7151515151516,63.939393939394535,329.5757575758692
3077.0,19.677777777777766,64.06666666666666,338.66666666666663
3078.0,19.71717171717176,67.27272727272758,376.0000000000626
3079.0,19.68080808080817,63.69696969697206,479.27272727273555
3080.0,19.78181818181838,48.54545454546429,224.12121212150097
3081.0,19.991111111111415,50.933333333335284,161.86666666668094
3082.0,20.161616161616397,56.42424242424509,174.7878787878847
3083.0,20.24646464646479,52.87878787878969,193.33333333333573
3084.0,20.30222222222248,51.133333333334306,203.60000000000198
3085.0,20.290909090909093,49.54545454545443,149.69696969696972
3086.0,19.967676767676924,47.7272727272735,227.3939393939843
3087.0,19.82222222222238,47.848484848488056,191.1515151516067
3088.0,20.02666666666684,59.300000000003095,239.73333333334372
3089.0,20.03232323232351,49.696969696977675,207.63636363639378
3090.0,20.008080808080965,46.484848484849664,191.03030303031602
3091.0,19.964444444444588,54.90000000000062,170.53333333334243
3092.0,20.008080808080887,52.63636363636474,158.42424242424832
3093.0,20.056565656565695,48.909090909091795,173.818181818183
3094.0,19.668686868687026,49.6363636363643,117.93939393939395
3095.0,18.29333333333404,41.7333333333365,55.33333333333788
3096.0,18.06868686868734,37.6363636363657,56.484848484857345
3097.0,18.084848484848877,37.63636363636541,68.24242424243722
3098.0,18.088888888889194,37.66666666666829,69.4666666666855
3099.0,18.149494949495217,38.33333333333403,54.78787878788351
3100.0,18.189898989899145,38.00000000000059,67.51515151515446
3101.0,18.189898989899145,38.303030303030596,54.06060606060842
3102.0,18.22222222222222,43.266666666666666,54.66666666666667
3103.0,18.165656565656676,46.93939393939434,45.454545454553134
3104.0,18.092929292929764,46.484848484850254,46.545454545467535
3105.0,18.097777777778123,49.800000000000395,126.13333333345743
3106.0,17.987878787879183,51.84848484848462,103.87878787888357
3107.0,18.02424242424252,53.39393939393981,81.93939393940339
3108.0,18.028282828282947,51.81818181818308,111.1515151515187
3109.0,18.03555555555564,54.800000000000196,97.60000000002404
3110.0,18.068686868686907,55.75757575757605,91.87878787878846
3111.0,18.02424242424249,54.18181818181922,104.48484848484968
3112.0,18.000000000000348,51.60000000000194,95.73333333333981
3113.0,17.979797979798374,50.93939393939693,102.54545454547461
3114.0,18.020202020202337,50.10101010101089,104.48484848486622
3115.0,18.012121212121382,53.29292929293001,112.7272727272863
3116.0,18.035555555555728,52.400000000001626,117.06666666667445
3117.0,18.060606060606098,48.545454545454845,122.42424242424362
3118.0,18.068686868686946,47.03030303030332,113.69696969697502
3119.0,18.040000000000006,49.09999999999996,111.99999999998961
3120.0,18.028282828282947,50.78787878787967,90.90909090909564
3121.0,17.97979797979845,48.72727272727686,86.42424242425363
3122.0,18.01212121212149,52.06060606060562,100.72727272728335
3123.0,17.99555555555582,53.33333333333316,101.73333333335736
3124.0,18.036363636363795,54.06060606060646,104.48484848486561
3125.0,18.04444444444456,56.060606060606645,122.18181818182053
3126.0,18.044444444444572,62.26666666666731,125.20000000000391
3127.0,18.05656565656566,56.060606060606275,112.0
3128.0,18.036363636363635,56.7272727272745,85.81818181816882
3129.0,17.987878787879104,50.04329004329265,102.78787878788704
3130.0,18.00000000000039,53.75238095238075,104.80000000000844
3131.0,18.12929292929318,51.303030303035435,117.2121212121661
3132.0,18.448484848485034,47.15151515151707,77.45454545457204
3133.0,18.59555555555577,53.96666666666713,105.73333333336386
3134.0,18.650505050505128,52.84848484848514,132.1212121212133
3135.0,18.618181818181895,55.37373737373794,115.15151515152401
3136.0,18.5616161616162,60.63383838383873,105.81818181816942
3137.0,18.52444444444466,59.38257575757633,121.2000000000169
3138.0,18.49696969697009,60.424242424242145,132.8484848485055
3139.0,18.539393939394106,62.03856749311321,202.66666666672575
3140.0,18.50000000000018,63.33333333333496,269.8666666667238
3141.0,18.43232323232339,62.12121212121295,307.6363636363654
3142.0,18.52121212121216,60.222222222222356,273.6969696969703
3143.0,18.561616161616186,58.75959595959617,260.3636363636458
3144.0,18.577777777777733,57.12000000000012,207.86666666665627
3145.0,18.529292929293085,57.63636363636511,175.030303030306
3146.0,18.513131313131588,54.24242424242837,180.24242424245142
3147.0,18.533333333333548,53.026666666667595,221.86666666668225
3148.0,18.529292929293113,59.09696969696945,244.84848484849962
3149.0,18.400000000000237,65.48484848484934,257.93939393939866
3150.0,18.424242424242504,59.78787878788071,250.42424242425543
3151.0,18.568888888888928,52.71666666666697,225.333333333334
3152.0,18.569696969696956,52.28787878787869,183.27272727272728
3153.0,18.51313131313147,49.33333333333422,161.4545454545691
3154.0,18.464646464646936,45.21212121212675,84.00000000007324
3155.0,18.506666666667012,35.60000000000682,50.133333333342435
3156.0,18.53737373737388,36.12121212121244,54.787878787884694
3157.0,18.529292929293163,40.0303030303019,84.00000000001005
3158.0,18.560000000000084,42.066666666667324,92.40000000000259
3159.0,18.56161616161624,42.727272727273316,91.6363636363654
3160.0,18.565656565656557,45.39393939393939,93.09090909091087
3161.0,18.55353535353543,45.45454545454723,101.09090909091145
3162.0,18.51555555555577,47.13333333333528,116.8000000000065
3163.0,18.513131313131627,47.757575757578415,144.00000000000944
3164.0,18.53737373737391,46.87878787879168,133.69696969699686
3165.0,18.533333333333548,43.00000000000162,113.4666666666855
3166.0,18.5454545454547,43.93939393939512,122.06060606061078
3167.0,18.56161616161624,49.36363636363644,164.2424242424266
3168.0,18.561616161616172,51.45454545454545,215.87878787878847
3169.0,18.568888888888885,53.2,180.4000000000299
3170.0,18.537373737373855,52.060606060606354,212.96969696971703
3171.0,18.521212121212354,53.63636363636481,171.75757575762597
3172.0,18.524444444444676,50.90000000000491,102.26666666674528
3173.0,19.27272727272747,46.42424242424309,93.57575757577175
3174.0,18.80404040404127,48.24242424242591,128.24242424243013
3175.0,18.52121212121224,54.84848484848514,212.36363636363873
3176.0,18.44444444444449,58.56666666666651,254.26666666666796
3177.0,18.56161616161624,62.48484848484893,255.7575757576159
3178.0,18.40808080808085,62.54545454545514,193.93939393942702
3179.0,18.337777777777994,65.73333333333497,204.13333333333983
3180.0,18.408080808080967,70.48484848484965,107.63636363647585
3181.0,18.85656565656573,65.84848484848759,44.24242424245555
3182.0,19.53131313131333,63.0303030303051,68.84848484850552
3183.0,19.715555555555643,57.06666666666856,110.00000000000196
3184.0,19.71717171717177,44.9393939393967,160.00000000000117
3185.0,19.676767676767717,46.696969696969994,215.87878787878847
3186.0,19.680000000000085,46.13333333333496,204.66666666669397
3187.0,19.676767676767874,42.06060606060872,156.12121212122335
3188.0,20.32323232323273,36.575757575758715,194.54545454552775
3189.0,21.640404040404633,43.42424242424331,126.5454545455142
3190.0,21.66222222222235,45.26666666667089,132.66666666667055
3191.0,21.624242424242663,43.75757575757635,142.7878787878912
3192.0,21.612121212121266,46.212121212121396,134.18181818182055
3193.0,21.680000000000042,48.247619047619125,106.26666666666794
3194.0,21.616161616161694,47.350649350650286,141.45454545455667
3195.0,21.656565656565814,43.151515151516925,115.1515151515252
3196.0,21.583838383838557,41.333333333333734,115.15151515152697
3197.0,21.591111111111548,42.73333333333528,111.20000000001949
3198.0,21.58383838383862,44.51082251082339,117.57575757578415
3199.0,21.777777777777974,46.246753246753435,119.87878787883041
3200.0,22.231111111111154,50.06666666666691,186.66666666666927
3201.0,22.14949494949495,54.12121212121224,198.42424242425096
3202.0,22.252121212121263,49.69696969697017,260.72727272727394
3203.0,22.27111111111114,52.030303030302996,224.24242424243485
3204.0,22.220000000000187,50.800000000002534,182.93333333338404
3205.0,22.068686868687223,51.39393939394117,185.93939393942347
3206.0,22.256410256410415,54.60606060606179,184.2424242424414
3207.0,22.264615384615386,51.966666666667436,188.80000000001493
3208.0,22.16565656565677,49.515151515152986,176.2424242424337
3209.0,22.280991735537235,53.666666666666444,208.84848484847717
3210.0,22.494765840220392,50.72727272727273,198.4242424242424
3211.0,22.711111111111414,49.266666666667255,127.46666666677322
3212.0,24.234343434343554,50.290043290043485,71.5151515151834
